year,show_title,week_gross,avg_ticket,top_ticket,seats_sold,seats_in_theater,num_performances,capacity_filled
2022,Moulin Rouge! The Musical,"$1,274,172.10",$124.32,$0.00,"10,249","1,300",8,98.55%
2022,Mr. Saturday Night,"$732,809.50",$136.69,$299.00,"5,361","1,188",6,75.21%
2022,The Music Man,"$1,780,050.48",$206.10,$597.00,"8,637","1,525",8,70.80%
2022,Paradise Square,"$387,669.90",$76.55,$297.00,"5,064",982,8,64.46%
2022,The Phantom of the Opera,"$986,380.04",$94.46,$247.00,"10,442","1,605",8,81.32%
2022,Plaza Suite,"$1,596,307.10",$204.94,$549.00,"7,789",975,8,99.86%
2022,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive","$497,431.50",$85.56,$248.00,"5,814","1,451",8,50.09%
2022,SIX: The Musical,"$1,171,935.00",$163.18,$249.00,"7,182","1,031",7,99.52%
2022,A Strange Loop,"$845,313.44",$116.00,$373.00,"7,287",912,8,99.88%
2022,Tina: The Tina Turner Musical,"$771,540.50",$108.03,$249.00,"7,142","1,478",8,60.40%
2022,Wicked,"$1,894,999.00",$130.40,$260.00,"14,532","1,867",8,97.32%
2022,Macbeth,"$796,836.50",$123.77,$497.00,"6,438","1,051",7,87.51%
2022,The Minutes,"$251,171.00",$89.74,$195.00,"2,799",667,7,59.95%
2022,MJ The Musical,"$1,681,671.00",$150.97,$250.00,"11,139","1,387",8,100.39%
2022,Moulin Rouge! The Musical,"$1,208,356.75",$117.92,$0.00,"10,247","1,300",8,98.53%
2022,Mr. Saturday Night,"$820,690.50",$137.88,$299.00,"5,952","1,188",7,71.57%
2022,The Music Man,"$3,234,017.92",$269.73,$597.00,"11,990","1,525",8,98.28%
2022,Paradise Square,"$363,663.80",$79.89,$297.00,"4,552",982,8,57.94%
2022,The Phantom of the Opera,"$958,070.81",$94.13,$247.00,"10,178","1,605",8,79.27%
2022,Plaza Suite,"$1,597,735.00",$205.44,$549.00,"7,777",975,8,99.71%
2022,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive","$494,181.50",$84.23,$248.00,"5,867","1,451",8,50.54%
2022,SIX: The Musical,"$1,200,308.00",$165.74,$249.00,"7,242","1,031",7,100.35%
2022,A Strange Loop,"$860,496.00",$118.44,$397.00,"7,265",912,8,99.58%
2022,Tina: The Tina Turner Musical,"$842,973.00",$103.07,$249.00,"8,179","1,478",8,69.17%
2022,Wicked,"$1,968,156.00",$133.87,$260.00,"14,702","1,867",8,98.46%
2022,Beetlejuice,"$903,330.50",$111.28,$249.00,"8,118","1,602",8,63.34%
2022,Birthday Candles,"$270,637.00",$70.55,$197.00,"3,836",727,8,65.96%
2022,The Book of Mormon,"$1,021,148.45",$126.38,$0.00,"8,080","1,066",8,94.75%
2022,Chicago,"$718,799.79",$96.22,$207.00,"7,470","1,080",8,86.46%
2022,Come From Away,"$480,469.98",$94.77,$247.00,"5,070","1,046",8,60.59%
2022,Company,"$726,009.70",$113.58,$327.00,"6,392","1,046",8,76.39%
2022,Dear Evan Hansen,"$547,243.50",$95.64,$248.00,"5,722",984,8,72.69%
2022,for colored girls who have considered suicide/when the rainbow is enuf,"$339,177.40",$76.64,$223.00,"4,443",773,8,71.85%
2022,Funny Girl,"$1,319,771.50",$138.38,$0.00,"9,537","1,219",8,97.80%
2022,Girl From the North Country,"$304,809.00",$84.55,$197.00,"3,605",798,8,56.47%
2022,Hadestown,"$1,040,274.25",$140.62,$0.00,"7,398",918,8,100.74%
2022,Hamilton,"$2,266,325.00",$222.84,$449.00,"10,170","1,324",8,96.02%
2022,Hangmen,"$306,867.91",$98.07,$223.00,"3,129",802,8,48.77%
2022,Harry Potter and the Cursed Child,"$1,332,544.50",$116.97,$276.50,"11,392","1,622",8,87.79%
2022,How I Learned to Drive,"$370,367.00",$87.35,$299.00,"4,240",637,8,83.20%
2022,The Lion King,"$1,771,357.00",$136.16,$199.00,"13,009","1,696",8,95.88%
2022,Macbeth,"$1,353,699.50",$166.40,$497.00,"8,135","1,051",8,96.75%
2022,The Minutes,"$342,174.00",$91.66,$195.00,"3,733",667,8,69.96%
2022,MJ The Musical,"$1,464,625.80",$135.90,$250.00,"10,777","1,387",8,97.13%
2022,Macbeth,"$909,344.00",$143.52,$497.00,"6,336","1,051",7,86.12%
2022,The Minutes,"$280,802.00",$88.36,$195.00,"3,178",667,8,59.56%
2022,MJ The Musical,"$1,444,056.60",$135.39,$250.00,"10,666","1,387",8,96.12%
2022,Moulin Rouge! The Musical,"$1,235,273.70",$122.17,$0.00,"10,111","1,300",8,97.22%
2022,Mr. Saturday Night,"$848,030.00",$131.11,$299.00,"6,468","1,188",7,77.78%
2022,The Music Man,"$3,411,384.96",$278.09,$597.00,"12,267","1,525",8,100.55%
2022,Paradise Square,"$263,146.50",$55.73,$248.00,"4,722",982,8,60.11%
2022,The Phantom of the Opera,"$965,649.70",$93.18,$247.00,"10,363","1,605",8,80.71%
2022,Plaza Suite,"$1,708,386.60",$219.50,$549.00,"7,783",975,8,99.78%
2022,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive","$478,971.75",$81.20,$248.00,"5,899","1,451",8,50.82%
2022,SIX: The Musical,"$1,116,564.00",$156.05,$249.00,"7,155","1,031",7,99.14%
2022,A Strange Loop,"$676,315.50",$108.23,$347.00,"6,249",912,7,97.89%
2022,Take Me Out,"$717,419.65",$154.95,$299.00,"4,630",581,8,99.61%
2022,Tina: The Tina Turner Musical,"$931,804.00",$118.60,$249.00,"7,857","1,478",8,66.45%
2022,Wicked,"$1,861,096.00",$130.39,$260.00,"14,273","1,807",8,98.73%
2022,Moulin Rouge! The Musical,"$1,369,261.65",$138.37,$0.00,"9,896","1,300",8,95.15%
2022,Mr. Saturday Night,"$818,982.00",$141.35,$299.00,"5,794","1,191",7,69.50%
2022,Mrs. Doubtfire,"$509,975.00",$83.55,$227.00,"6,104","1,034",8,73.79%
2022,The Music Man,"$3,487,855.20",$283.20,$597.00,"12,316","1,525",8,100.95%
2022,Paradise Square,"$241,952.40",$53.74,$248.00,"4,502",982,8,57.31%
2022,The Phantom of the Opera,"$892,439.04",$97.01,$247.00,"9,199","1,605",8,71.64%
2022,Plaza Suite,"$1,647,507.00",$213.21,$549.00,"7,727",975,8,99.06%
2022,"POTUS: Or, Behind Every Great Dumbass Are Seven Women Trying to Keep Him Alive","$529,449.19",$79.21,$248.00,"6,684","1,451",8,57.58%
2022,SIX: The Musical,"$1,283,416.00",$157.88,$249.00,"8,129","1,031",8,98.56%
2022,The Skin of Our Teeth,"$164,479.00",$59.42,$225.00,"2,768","1,058",6,43.60%
2022,A Strange Loop,"$703,727.73",$106.26,$307.00,"6,623",922,8,89.79%
2022,Take Me Out,"$540,659.45",$120.07,$299.00,"4,503",581,8,96.88%
2022,Tina: The Tina Turner Musical,"$1,013,155.50",$119.94,$249.00,"8,447","1,478",8,71.44%
2022,Wicked,"$1,572,052.00",$123.26,$230.00,"12,754","1,807",8,88.23%
2022,Aladdin,"$1,398,902.77",$104.32,$227.50,"13,410","1,727",8,97.06%
2022,American Buffalo,"$556,976.15",$106.05,$299.50,"5,252",751,8,87.42%
2022,Beetlejuice,"$1,056,462.50",$116.67,$249.00,"9,055","1,602",8,70.65%
2022,Aladdin,"$1,544,941.44",$114.47,$227.50,"13,497","1,727",8,97.69%
2022,Beetlejuice,"$1,125,301.00",$114.39,$249.00,"9,837","1,602",8,76.76%
2022,The Book of Mormon,"$986,653.40",$119.83,$0.00,"8,234","1,066",8,96.55%
2022,Chicago,"$532,647.84",$85.01,$197.00,"6,266","1,080",8,72.52%
2022,Aladdin,"$1,500,309.31",$104.33,$227.50,"14,381","1,727",9,92.52%
2022,Beetlejuice,"$1,115,467.00",$118.26,$249.00,"9,432","1,602",8,73.60%
2022,Aladdin,"$1,487,465.82",$111.00,$227.50,"13,400","1,727",8,96.99%
